4.46195e+09	1.49399e+11	0	3
-1.48332e+11	-1.73188e+11	0	4
7.47468e+11	-2.18233e+11	0	5
1.05599e+12	-9.68787e+11	0	6
-7.42926e+11	-2.77729e+12	0	7
-4.4644e+12	5.98597e+11	0	8
5.23609e+11	5.88313e+12	0	9
-5.68589e+10	1.0837e+10	0	1
2.4529e+10	1.05324e+11	0	2
5.46862e+10	1.39144e+11	0	3
-1.77303e+11	-1.43292e+11	0	4
7.40838e+11	-2.39802e+11	0	5
1.04467e+12	-9.80958e+11	0	6
-7.54262e+11	-2.77423e+12	0	7
-4.46314e+12	6.07894e+11	0	8
5.31769e+11	5.8824e+12	0	9
2.77584e+09	5.78095e+10	0	1
7.67463e+10	7.62579e+10	0	2
9.84889e+10	1.12546e+11	0	3
-2.00358e+11	-1.08614e+11	0	4
7.33586e+11	-2.61169e+11	0	5
1.0332e+12	-9.92996e+11	0	6
-7.65585e+11	-2.77113e+12	0	7
-4.46187e+12	6.17187e+11	0	8
5.39927e+11	5.88166e+12	0	9
5.76716e+10	5.41587e+09	0	1
1.05567e+11	2.39367e+10	0	2
1.30737e+11	7.27421e+10	0	3
-2.16722e+11	-7.03103e+10	0	4
7.25718e+11	-2.82318e+11	0	5
1.0216e+12	-1.0049e+12	0	6
-7.76895e+11	-2.76797e+12	0	7
-4.46057e+12	6.26478e+11	0	8
5.48084e+11	5.8809e+12	0	9
1.36268e+10	-5.63226e+10	0	1
1.02248e+11	-3.56769e+10	0	2
1.47664e+11	2.44107e+10	0	3
-2.25843e+11	-2.96569e+10	0	4
7.1724e+11	-3.03229e+11	0	5
1.00985e+12	-1.01667e+12	0	6
-7.88192e+11	-2.76477e+12	0	7
-4.45925e+12	6.35766e+11	0	8
5.5624e+11	5.88013e+12	0	9
-5.37622e+10	-2.1505e+10	0	1
6.78366e+10	-8.44446e+10	0	2
1.47305e+11	-2.67801e+10	0	3
-2.2741e+11	1.1988e+10	0	4
7.08161e+11	-3.23887e+11	0	5
9.97973e+11	-1.0283e+12	0	6
-7.99476e+11	-2.76153e+12	0	7
-4.45792e+12	6.45052e+11	0	8
5.64396e+11	5.87936e+12	0	9
-2.88147e+10	5.01825e+10	0	1
1.28102e+10	-1.07551e+11	0	2
1.29719e+11	-7.48404e+10	0	3
-2.21365e+11	5.32313e+10	0	4
6.98488e+11	-3.44272e+11	0	5
9.8596e+11	-1.03979e+12	0	6
-8.10747e+11	-2.75824e+12	0	7
-4.45657e+12	6.54334e+11	0	8
5.7255e+11	5.87857e+12	0	9
4.56755e+10	3.5583e+10	0	1
-4.61072e+10	-9.79667e+10	0	2
9.69742e+10	-1.14156e+11	0	3
-2.07906e+11	9.26915e+10	0	4
6.88228e+11	-3.64369e+11	0	5
9.73813e+11	-1.05114e+12	0	6
-8.22004e+11	-2.7549e+12	0	7
-4.45519e+12	6.63614e+11	0	8
5.80703e+11	5.87777e+12	0	9
4.17642e+10	-4.01712e+10	0	1
-9.09926e+10	-5.85789e+10	0	2
5.29037e+10	-1.40139e+11	0	3
-1.87479e+11	1.29045e+11	0	4
6.77391e+11	-3.8416e+11	0	5
9.61534e+11	-1.06235e+12	0	6
-8.33247e+11	-2.75152e+12	0	7
-4.4538e+12	6.72891e+11	0	8
5.88854e+11	5.87695e+12	0	9
-3.37561e+10	-4.70785e+10	0	1
-1.08149e+11	-1.34696e+09	0	2
2.65577e+09	-1.49756e+11	0	3
-1.60766e+11	1.61072e+11	0	4
6.65985e+11	-4.03629e+11	0	5
9.49126e+11	-1.07341e+12	0	6
-8.44477e+11	-2.74809e+12	0	7
-4.45239e+12	6.82165e+11	0	8
5.97005e+11	5.87613e+12	0	9
-5.13265e+10	2.67418e+10	0	1
-9.23009e+10	5.62911e+10	0	2
-4.79012e+10	-1.41879e+11	0	3
